"DEPARTURES_PERFORMED","PASSENGERS","ORIGIN_CITY_NAME","DEST_CITY_NAME","MONTH",
1.00,0.00,"Ontario, CA","Lexington, KY",7,
1.00,0.00,"Louisville, KY","Ontario, CA",7,
1.00,0.00,"Honolulu, HI","Oakland, CA",7,
1.00,0.00,"Marana, AZ","Oakland, CA",7,
1.00,0.00,"Oakland, CA","Honolulu, HI",7,
1.00,0.00,"Oakland, CA","Houston, TX",7,
1.00,64.00,"Los Angeles, CA","Colorado Springs, CO",7,
1.00,39.00,"Los Angeles, CA","Denver, CO",7,
1.00,65.00,"Los Angeles, CA","Grand Junction, CO",7,
1.00,52.00,"Portland, OR","Burbank, CA",10,
1.00,68.00,"Sacramento, CA","Seattle, WA",10,
1.00,49.00,"Palm Springs, CA","Bullhead City, AZ",10,
1.00,120.00,"Provo, UT","San Francisco, CA",10,
1.00,148.00,"Redding, CA","Wendover, UT",10,
1.00,67.00,"San Diego, CA","Shreveport, LA",10,
1.00,59.00,"Santa Barbara, CA","Palm Springs, CA",10,
1.00,59.00,"Stockton, CA","Bullhead City, AZ",10,
1.00,48.00,"San Francisco, CA","Modesto, CA",10,
1.00,116.00,"Shreveport, LA","San Francisco, CA",10,
1.00,123.00,"San Jose, CA","Bullhead City, AZ",10,
1.00,119.00,"San Jose, CA","Provo, UT",10,
1.00,116.00,"San Jose, CA","Shreveport, LA",10,
1.00,144.00,"Salt Lake City, UT","Los Angeles, CA",10,
1.00,150.00,"Salt Lake City, UT","Long Beach, CA",10,
1.00,107.00,"Sacramento, CA","Fort Collins/Loveland, CO",10,
1.00,89.00,"Sacramento, CA","Sioux City, IA",10,
1.00,108.00,"Santa Maria, CA","Grand Forks, ND",10,
1.00,89.00,"Sioux City, IA","Sacramento, CA",10,
1.00,0.00,"Chino, CA","Salina, KS",10,
1.00,45.00,"Dallas, TX","San Jose, CA",10,
1.00,45.00,"Los Angeles, CA","St. Louis, MO",10,
1.00,0.00,"Laredo, TX","Chino, CA",10,
1.00,0.00,"Ontario, CA","Los Angeles, CA",10,
1.00,45.00,"San Jose, CA","Ontario, CA",10,
1.00,12.00,"Las Vegas, NV","Los Angeles, CA",10,
1.00,8.00,"Los Angeles, CA","Las Vegas, NV",10,
1.00,17.00,"San Jose, CA","Newark, NJ",10,
1.00,133.00,"Greer, SC","San Francisco, CA",9,
1.00,164.00,"Honolulu, HI","Los Angeles, CA",9,
1.00,102.00,"New York, NY","Ontario, CA",9,
1.00,138.00,"New York, NY","San Francisco, CA",9,
1.00,109.00,"Las Vegas, NV","Los Angeles, CA",9,
1.00,153.00,"Las Vegas, NV","San Diego, CA",9,
1.00,166.00,"Los Angeles, CA","Honolulu, HI",9,
1.00,133.00,"Los Angeles, CA","Minneapolis, MN",9,
1.00,172.00,"Los Angeles, CA","Minneapolis, MN",9,
1.00,67.00,"Los Angeles, CA","Phoenix, AZ",9,
1.00,0.00,"Los Angeles, CA","Phoenix, AZ",9,
1.00,50.00,"Los Angeles, CA","San Jose, CA",9,
1.00,0.00,"Los Angeles, CA","Salt Lake City, UT",9,
1.00,129.00,"Los Angeles, CA","St. Louis, MO",9,
1.00,124.00,"Los Angeles, CA","Tampa, FL",9,
1.00,189.00,"Memphis, TN","Fresno, CA",9,
1.00,92.00,"Minneapolis, MN","Los Angeles, CA",9,
1.00,173.00,"Minneapolis, MN","Los Angeles, CA",9,
1.00,120.00,"Minneapolis, MN","San Diego, CA",9,
1.00,129.00,"Minneapolis, MN","San Diego, CA",9,
1.00,146.00,"Minneapolis, MN","Sacramento, CA",9,
1.00,164.00,"Minneapolis, MN","Santa Ana, CA",9,
1.00,79.00,"New Orleans, LA","Los Angeles, CA",9,
1.00,65.00,"Oakland, CA","Baltimore, MD",9,
1.00,61.00,"Oakland, CA","Santa Ana, CA",9,
1.00,0.00,"Phoenix, AZ","San Diego, CA",9,
1.00,63.00,"Phoenix, AZ","San Francisco, CA",9,
1.00,67.00,"Pittsburgh, PA","Los Angeles, CA",9,
1.00,166.00,"Raleigh/Durham, NC","San Francisco, CA",9,
1.00,122.00,"San Diego, CA","Atlanta, GA",9,
1.00,217.00,"San Diego, CA","Atlanta, GA",9,
1.00,62.00,"San Diego, CA","Denver, CO",9,
1.00,148.00,"San Diego, CA","Detroit, MI",9,
1.00,125.00,"San Diego, CA","Minneapolis, MN",9,
1.00,136.00,"San Diego, CA","Minneapolis, MN",9,
1.00,63.00,"San Diego, CA","Phoenix, AZ",9,
1.00,57.00,"Seattle, WA","Los Angeles, CA",9,
1.00,202.00,"San Francisco, CA","Atlanta, GA",9,
1.00,135.00,"San Francisco, CA","Greer, SC",9,
1.00,211.00,"San Francisco, CA","Memphis, TN",9,
1.00,157.00,"San Francisco, CA","Philadelphia, PA",9,
1.00,63.00,"San Francisco, CA","San Diego, CA",9,
1.00,160.00,"San Jose, CA","Raleigh/Durham, NC",9,
1.00,0.00,"San Jose, CA","Salt Lake City, UT",9,
1.00,0.00,"Salt Lake City, UT","Los Angeles, CA",9,
1.00,0.00,"Salt Lake City, UT","San Diego, CA",9,
1.00,0.00,"Salt Lake City, UT","San Francisco, CA",9,
1.00,166.00,"Salt Lake City, UT","San Jose, CA",9,
1.00,133.00,"Salt Lake City, UT","Santa Ana, CA",9,
1.00,114.00,"Salt Lake City, UT","Santa Ana, CA",9,
1.00,0.00,"Salt Lake City, UT","Santa Ana, CA",9,
1.00,0.00,"Salt Lake City, UT","Santa Ana, CA",9,
1.00,122.00,"Sacramento, CA","Atlanta, GA",9,
1.00,154.00,"Sacramento, CA","Atlanta, GA",9,
1.00,145.00,"Sacramento, CA","Minneapolis, MN",9,
1.00,0.00,"Santa Ana, CA","Atlanta, GA",9,
1.00,144.00,"Santa Ana, CA","Minneapolis, MN",9,
1.00,121.00,"Santa Ana, CA","Minneapolis, MN",9,
1.00,52.00,"Santa Ana, CA","Minneapolis, MN",9,
1.00,67.00,"Santa Ana, CA","Seattle, WA",9,
1.00,72.00,"Santa Ana, CA","San Francisco, CA",9,
1.00,140.00,"Santa Ana, CA","Salt Lake City, UT",9,
1.00,83.00,"Santa Ana, CA","Salt Lake City, UT",9,
1.00,85.00,"Santa Ana, CA","Salt Lake City, UT",9,
1.00,0.00,"Santa Ana, CA","Salt Lake City, UT",9,
1.00,0.00,"Victorville, CA","Fayetteville, NC",9,
1.00,98.00,"Boston, MA","San Francisco, CA",9,
1.00,89.00,"Boston, MA","San Francisco, CA",9,
1.00,119.00,"Baltimore, MD","San Francisco, CA",9,
1.00,0.00,"Seattle, WA","Ontario, CA",10,
1.00,0.00,"Columbia, SC","Ontario, CA",10,
1.00,0.00,"Des Moines, IA","Oakland, CA",10,
1.00,0.00,"Fresno, CA","Louisville, KY",10,
1.00,0.00,"Fresno, CA","San Jose, CA",10,
1.00,0.00,"Honolulu, HI","Ontario, CA",10,
1.00,0.00,"Houston, TX","Ontario, CA",10,
1.00,0.00,"Sacramento, CA","Reno, NV",10,
1.00,0.00,"Sacramento, CA","Louisville, KY",10,
1.00,0.00,"Oakland, CA","Seattle, WA",10,
1.00,0.00,"Oakland, CA","Des Moines, IA",10,
1.00,0.00,"Oakland, CA","Ontario, CA",10,
1.00,0.00,"Oakland, CA","Reno, NV",10,
1.00,0.00,"Oakland, CA","Louisville, KY",10,
1.00,0.00,"Ontario, CA","Anchorage, AK",10,
1.00,0.00,"Ontario, CA","Billings, MT",10,
1.00,0.00,"Ontario, CA","Sacramento, CA",10,
1.00,0.00,"Ontario, CA","Rockford, IL",10,
1.00,0.00,"Ontario, CA","San Diego, CA",10,
1.00,0.00,"Ontario, CA","San Jose, CA",10,
1.00,0.00,"Portland, OR","Ontario, CA",10,
1.00,0.00,"Rockford, IL","Ontario, CA",10,
1.00,0.00,"Louisville, KY","Sacramento, CA",10,
1.00,0.00,"Louisville, KY","San Jose, CA",10,
1.00,0.00,"San Jose, CA","Newark, NJ",10,
1.00,0.00,"San Jose, CA","Ontario, CA",10,
1.00,137.00,"Eugene, OR","Los Angeles, CA",9,
1.00,0.00,"Eugene, OR","San Francisco, CA",9,
1.00,319.00,"Washington, DC","San Francisco, CA",9,
1.00,144.00,"Houston, TX","Los Angeles, CA",9,
1.00,178.00,"Houston, TX","San Diego, CA",9,
1.00,93.00,"Houston, TX","San Francisco, CA",9,
1.00,108.00,"Houston, TX","San Francisco, CA",9,
1.00,105.00,"New York, NY","Los Angeles, CA",9,
1.00,109.00,"New York, NY","San Francisco, CA",9,
1.00,119.00,"Los Angeles, CA","Boston, MA",9,
1.00,133.00,"Los Angeles, CA","Eugene, OR",9,
1.00,91.00,"Los Angeles, CA","Houston, TX",9,
1.00,141.00,"Los Angeles, CA","Houston, TX",9,
1.00,96.00,"Los Angeles, CA","New York, NY",9,
1.00,179.00,"Los Angeles, CA","Chicago, IL",9,
1.00,165.00,"Los Angeles, CA","Seattle, WA",9,
1.00,149.00,"Los Angeles, CA","San Francisco, CA",9,
1.00,139.00,"Los Angeles, CA","San Jose, CA",9,
1.00,128.00,"Kansas City, MO","San Diego, CA",9,
1.00,213.00,"Minneapolis, MN","San Francisco, CA",9,
1.00,102.00,"Minneapolis, MN","San Francisco, CA",9,
1.00,161.00,"San Diego, CA","San Francisco, CA",9,
1.00,139.00,"Ontario, CA","Las Vegas, NV",9,
1.00,240.00,"Chicago, IL","Los Angeles, CA",9,
1.00,64.00,"Phoenix, AZ","San Francisco, CA",9,
1.00,136.00,"Providence, RI","San Diego, CA",9,
1.00,65.00,"San Diego, CA","Los Angeles, CA",9,
1.00,0.00,"San Diego, CA","Los Angeles, CA",9,
1.00,134.00,"San Diego, CA","Kansas City, MO",9,
1.00,0.00,"San Diego, CA","San Diego, CA",9,
1.00,123.00,"St. Louis, MO","Ontario, CA",11,
1.00,121.00,"St. Louis, MO","San Diego, CA",11,
1.00,61.00,"Ontario, CA","Seattle, WA",11,
1.00,26.00,"Phoenix, AZ","San Jose, CA",8,
1.00,36.00,"Santa Barbara, CA","Tucson, AZ",8,
1.00,45.00,"San Luis Obispo, CA","Flagstaff, AZ",8,
1.00,74.00,"Ontario, CA","Phoenix, AZ",9,
1.00,86.00,"Phoenix, AZ","Ontario, CA",9,
1.00,43.00,"Phoenix, AZ","San Jose, CA",9,
1.00,86.00,"Phoenix, AZ","San Jose, CA",9,
1.00,43.00,"San Jose, CA","Monterey, CA",9,
1.00,86.00,"San Jose, CA","Phoenix, AZ",9,
1.00,3.00,"Albuquerque, NM","Burbank, CA",7,
1.00,1.00,"Anchorage, AK","Burbank, CA",7,
1.00,5.00,"Napa, CA","Burbank, CA",7,
1.00,6.00,"Aspen, CO","Burbank, CA",7,
1.00,4.00,"Bedford, MA","Van Nuys, CA",7,
1.00,0.00,"Bangor, ME","Burbank, CA",7,
1.00,1.00,"Broomfield, CO","San Jose, CA",7,
1.00,3.00,"Burbank, CA","Albuquerque, NM",7,
1.00,2.00,"Burbank, CA","Anchorage, AK",7,
1.00,5.00,"Burbank, CA","Napa, CA",7,
1.00,3.00,"Burbank, CA","Aspen, CO",7,
1.00,2.00,"Burbank, CA","Seattle, WA",7,
1.00,2.00,"Burbank, CA","Aurora, CO",7,
1.00,4.00,"Burbank, CA","Bangor, ME",7,
1.00,3.00,"Burbank, CA","Concord, CA",7,
1.00,2.00,"Burbank, CA","Dallas, TX",7,
1.00,2.00,"Burbank, CA","Dallas, TX",7,
1.00,1.00,"Burbank, CA","Eagle, CO",7,
1.00,6.00,"Burbank, CA","Eugene, OR",7,
1.00,5.00,"Burbank, CA","Fargo, ND",7,
1.00,7.00,"Burbank, CA","Westhampton, NY",7,
1.00,1.00,"Burbank, CA","Georgetown, DE",7,
1.00,3.00,"Burbank, CA","Gary, IN",7,
1.00,2.00,"Burbank, CA","Honolulu, HI",7,
1.00,0.00,"Burbank, CA","Las Vegas, NV",7,
1.00,2.00,"Burbank, CA","Houston, TX",7,
1.00,3.00,"Burbank, CA","Arlington, TX",7,
1.00,0.00,"Burbank, CA","Las Vegas, NV",7,
1.00,0.00,"Burbank, CA","Los Angeles, CA",7,
1.00,0.00,"Burbank, CA","Long Beach, CA",7,
1.00,12.00,"Burbank, CA","Orlando, FL",7,
1.00,0.00,"Burbank, CA","Kansas City, MO",7,
1.00,6.00,"Burbank, CA","New Orleans, LA",7,
1.00,0.00,"Burbank, CA","Oakland, CA",7,
1.00,9.00,"Burbank, CA","Kahului, HI",7,
1.00,6.00,"Burbank, CA","Oklahoma City, OK",7,
1.00,10.00,"Burbank, CA","San Diego, CA",7,
1.00,2.00,"Burbank, CA","San Diego, CA",7,
1.00,2.00,"Burbank, CA","San Diego, CA",7,
1.00,1.00,"Burbank, CA","Santa Barbara, CA",7,
1.00,0.00,"Burbank, CA","Santa Barbara, CA",7,
1.00,2.00,"Burbank, CA","State College, PA",7,
1.00,4.00,"Burbank, CA","San Jose, CA",7,
1.00,1.00,"Burbank, CA","Salt Lake City, UT",7,
1.00,0.00,"Burbank, CA","Santa Monica, CA",7,
1.00,0.00,"Burbank, CA","Santa Monica, CA",7,
1.00,0.00,"Burbank, CA","Santa Ana, CA",7,
1.00,2.00,"Burbank, CA","Santa Rosa, CA",7,
1.00,3.00,"Burbank, CA","Sun Valley/Hailey/Ketchum, ID",7,
1.00,5.00,"Burbank, CA","Teterboro, NJ",7,
1.00,1.00,"Burbank, CA","Teterboro, NJ",7,
1.00,2.00,"Burbank, CA","Tucson, AZ",7,
1.00,0.00,"Burbank, CA","Van Nuys, CA",7,
1.00,3.00,"Concord, CA","Burbank, CA",7,
1.00,2.00,"Cleveland, OH","Burbank, CA",7,
1.00,3.00,"Dallas, TX","Burbank, CA",7,
1.00,1.00,"Eagle, CO","Burbank, CA",7,
1.00,1.00,"Kalispell, MT","Burbank, CA",7,
1.00,2.00,"Kalispell, MT","Santa Monica, CA",7,
1.00,4.00,"Honolulu, HI","Burbank, CA",7,
1.00,5.00,"Las Vegas, NV","Burbank, CA",7,
1.00,1.00,"Washington, DC","Burbank, CA",7,
1.00,2.00,"Houston, TX","Burbank, CA",7,
1.00,3.00,"Jackson, WY","San Jose, CA",7,
1.00,3.00,"Arlington, TX","Burbank, CA",7,
1.00,1.00,"Las Vegas, NV","San Diego, CA",7,
1.00,4.00,"Las Vegas, NV","Santa Monica, CA",7,
1.00,0.00,"Los Angeles, CA","Burbank, CA",7,
1.00,5.00,"Los Angeles, CA","Tucson, AZ",7,
1.00,1.00,"Long Beach, CA","North Bend/Coos Bay, OR",7,
1.00,12.00,"Orlando, FL","Burbank, CA",7,
1.00,1.00,"Chicago, IL","Oakland, CA",7,
1.00,8.00,"Kansas City, MO","Burbank, CA",7,
1.00,4.00,"New Orleans, LA","Burbank, CA",7,
1.00,0.00,"Oakland, CA","Burbank, CA",7,
1.00,1.00,"Oakland, CA","Chicago, IL",7,
1.00,9.00,"Kahului, HI","Burbank, CA",7,
1.00,0.00,"North Bend/Coos Bay, OR","Long Beach, CA",7,
1.00,3.00,"West Palm Beach/Palm Beach, FL","Burbank, CA",7,
1.00,3.00,"Provo, UT","Burbank, CA",7,
1.00,0.00,"San Diego, CA","Burbank, CA",7,
1.00,8.00,"San Diego, CA","Burbank, CA",7,
1.00,2.00,"San Diego, CA","Burbank, CA",7,
1.00,0.00,"San Diego, CA","Burbank, CA",7,
1.00,10.00,"San Diego, CA","Las Vegas, NV",7,
1.00,0.00,"Santa Barbara, CA","Burbank, CA",7,
1.00,2.00,"Santa Barbara, CA","Salt Lake City, UT",7,
1.00,1.00,"Santa Barbara, CA","Minneapolis/St. Paul, MN",7,
1.00,0.00,"State College, PA","Burbank, CA",7,
1.00,2.00,"San Diego, CA","Burbank, CA",7,
1.00,5.00,"San Francisco, CA","Burbank, CA",7,
1.00,4.00,"San Francisco, CA","Burbank, CA",7,
1.00,2.00,"San Francisco, CA","Santa Monica, CA",7,
1.00,1.00,"San Jose, CA","Broomfield, CO",7,
1.00,4.00,"San Jose, CA","Burbank, CA",7,
1.00,1.00,"San Jose, CA","Jackson, WY",7,
1.00,0.00,"Salt Lake City, UT","Burbank, CA",7,
1.00,1.00,"Salt Lake City, UT","Santa Barbara, CA",7,
1.00,3.00,"Salina, KS","Burbank, CA",7,
1.00,0.00,"Santa Monica, CA","Burbank, CA",7,
1.00,1.00,"Santa Monica, CA","Kalispell, MT",7,
1.00,0.00,"Santa Monica, CA","Las Vegas, NV",7,
1.00,2.00,"Santa Monica, CA","San Francisco, CA",7,
1.00,1.00,"Santa Ana, CA","Las Vegas, NV",7,
1.00,1.00,"Minneapolis/St. Paul, MN","Santa Barbara, CA",7,
1.00,3.00,"Sun Valley/Hailey/Ketchum, ID","Burbank, CA",7,
1.00,4.00,"Sun Valley/Hailey/Ketchum, ID","Van Nuys, CA",7,
1.00,5.00,"Newburgh/Poughkeepsie, NY","Burbank, CA",7,
1.00,0.00,"Telluride, CO","Burbank, CA",7,
1.00,2.00,"Telluride, CO","Burbank, CA",7,
1.00,2.00,"Tin City, AK","Los Angeles, CA",7,
1.00,0.00,"Tucson, AZ","Burbank, CA",7,
1.00,4.00,"Van Nuys, CA","Bedford, MA",7,
1.00,0.00,"Van Nuys, CA","Burbank, CA",7,
1.00,0.00,"Van Nuys, CA","Burbank, CA",7,
1.00,4.00,"Van Nuys, CA","Sun Valley/Hailey/Ketchum, ID",7,
1.00,2.00,"Nantucket, MA","Burbank, CA",8,
1.00,1.00,"Denver, CO","Burbank, CA",8,
1.00,2.00,"Denver, CO","Van Nuys, CA",8,
1.00,9.00,"Seattle, WA","Burbank, CA",8,
1.00,5.00,"Bangor, ME","Burbank, CA",8,
1.00,2.00,"Bangor, ME","Santa Barbara, CA",8,
1.00,2.00,"Broomfield, CO","San Jose, CA",8,
1.00,1.00,"Burbank, CA","Denver, CO",8,
1.00,3.00,"Burbank, CA","Chino, CA",8,
1.00,5.00,"Burbank, CA","Kalispell, MT",8,
1.00,10.00,"Burbank, CA","White Plains, NY",8,
1.00,3.00,"Burbank, CA","Washington, DC",8,
1.00,10.00,"Burbank, CA","Kona, HI",8,
1.00,2.00,"Burbank, CA","Hiawatha, KS",8,
1.00,5.00,"Burbank, CA","Las Vegas, NV",8,
1.00,0.00,"Burbank, CA","Las Vegas, NV",8,
1.00,8.00,"Burbank, CA","Las Vegas, NV",8,
1.00,2.00,"Burbank, CA","Medford, OR",8,
1.00,12.00,"Burbank, CA","Minneapolis, MN",8,
1.00,0.00,"Burbank, CA","New Orleans, LA",8,
1.00,3.00,"Burbank, CA","Oakland, CA",8,
1.00,6.00,"Burbank, CA","Richmond, VA",8,
1.00,3.00,"Burbank, CA","Sacramento, CA",8,
1.00,2.00,"Burbank, CA","Savannah, GA",8,
1.00,0.00,"Burbank, CA","Santa Barbara, CA",8,
1.00,0.00,"Burbank, CA","Santa Barbara, CA",8,
1.00,2.00,"Burbank, CA","San Francisco, CA",8,
1.00,3.00,"Burbank, CA","San Jose, CA",8,
1.00,1.00,"Burbank, CA","San Jose, CA",8,
1.00,1.00,"Burbank, CA","Salina, KS",8,
1.00,2.00,"Burbank, CA","Sacramento, CA",8,
1.00,5.00,"Burbank, CA","St. Louis, MO",8,
1.00,7.00,"Burbank, CA","Sun Valley/Hailey/Ketchum, ID",8,
1.00,2.00,"Burbank, CA","Sun Valley/Hailey/Ketchum, ID",8,
1.00,3.00,"Burbank, CA","Sun Valley/Hailey/Ketchum, ID",8,
1.00,2.00,"Burbank, CA","Telluride, CO",8,
1.00,0.00,"Burbank, CA","Van Nuys, CA",8,
1.00,0.00,"Burbank, CA","Van Nuys, CA",8,
1.00,2.00,"Columbus, OH","Burbank, CA",8,
1.00,10.00,"Chino, CA","Burbank, CA",8,
1.00,3.00,"Chino, CA","White Plains, NY",8,
1.00,3.00,"Kalispell, MT","Burbank, CA",8,
1.00,7.00,"White Plains, NY","Burbank, CA",8,
1.00,3.00,"White Plains, NY","Chino, CA",8,
1.00,1.00,"Washington, DC","Santa Monica, CA",8,
1.00,10.00,"Kona, HI","Burbank, CA",8,
1.00,5.00,"Kona, HI","Van Nuys, CA",8,
1.00,2.00,"Hiawatha, KS","Burbank, CA",8,
1.00,7.00,"Las Vegas, NV","Burbank, CA",8,
1.00,2.00,"Las Vegas, NV","Burbank, CA",8,
1.00,1.00,"Las Vegas, NV","Santa Barbara, CA",8,
1.00,2.00,"Las Vegas, NV","Van Nuys, CA",8,
1.00,0.00,"Los Angeles, CA","Burbank, CA",8,
1.00,6.00,"Lexington, KY","Van Nuys, CA",8,
1.00,6.00,"Long Beach, CA","Kansas City, MO",8,
1.00,8.00,"Kansas City, MO","Long Beach, CA",8,
1.00,3.00,"New Orleans, LA","Burbank, CA",8,
1.00,3.00,"Oakland, CA","Burbank, CA",8,
1.00,7.00,"Richmond, VA","Burbank, CA",8,
1.00,1.00,"Sacramento, CA","Santa Barbara, CA",8,
1.00,3.00,"Sacramento, CA","San Francisco, CA",8,
1.00,1.00,"Santa Fe, NM","Santa Barbara, CA",8,
1.00,2.00,"Savannah, GA","Burbank, CA",8,
1.00,0.00,"Santa Barbara, CA","Burbank, CA",8,
1.00,2.00,"Santa Barbara, CA","Fargo, ND",8,
1.00,1.00,"Santa Barbara, CA","Las Vegas, NV",8,
1.00,6.00,"Santa Barbara, CA","Las Vegas, NV",8,
1.00,1.00,"Santa Barbara, CA","Sacramento, CA",8,
1.00,1.00,"Santa Barbara, CA","Santa Fe, NM",8,
1.00,1.00,"Santa Barbara, CA","Minneapolis/St. Paul, MN",8,
1.00,1.00,"Sedona, AZ","Burbank, CA",8,
1.00,1.00,"San Francisco, CA","Santa Monica, CA",8,
1.00,6.00,"San Francisco, CA","Santa Ana, CA",8,
1.00,3.00,"San Jose, CA","Broomfield, CO",8,
1.00,3.00,"San Jose, CA","Burbank, CA",8,
1.00,0.00,"San Jose, CA","Burbank, CA",8,
1.00,1.00,"San Jose, CA","Washington, DC",8,
1.00,2.00,"Salina, KS","Burbank, CA",8,
1.00,3.00,"Sacramento, CA","Burbank, CA",8,
1.00,0.00,"Santa Monica, CA","Burbank, CA",8,
1.00,4.00,"St. Louis, MO","Burbank, CA",8,
1.00,1.00,"Minneapolis/St. Paul, MN","Santa Monica, CA",8,
1.00,1.00,"Sun Valley/Hailey/Ketchum, ID","Burbank, CA",8,
1.00,0.00,"Teterboro, NJ","Burbank, CA",8,
1.00,5.00,"Teterboro, NJ","Burbank, CA",8,
1.00,1.00,"Teterboro, NJ","San Jose, CA",8,
1.00,2.00,"Telluride, CO","Burbank, CA",8,
1.00,1.00,"Tulsa, OK","Los Angeles, CA",8,
1.00,2.00,"Van Nuys, CA","Denver, CO",8,
1.00,0.00,"Van Nuys, CA","Burbank, CA",8,
1.00,0.00,"Van Nuys, CA","Burbank, CA",8,
1.00,1.00,"Van Nuys, CA","Dallas, TX",8,
1.00,1.00,"Van Nuys, CA","Lexington, KY",8,
1.00,5.00,"Van Nuys, CA","Kahului, HI",8,
1.00,0.00,"Napa, CA","Burbank, CA",10,
1.00,1.00,"Atlanta, GA","Burbank, CA",10,
1.00,4.00,"Hartford, CT","Burbank, CA",10,
1.00,5.00,"Bangor, ME","Santa Ana, CA",10,
1.00,4.00,"Birmingham, AL","Burbank, CA",10,
1.00,2.00,"Burbank, CA","Atlanta, GA",10,
1.00,0.00,"Burbank, CA","Hartford, CT",10,
1.00,2.00,"Burbank, CA","Wendover, UT",10,
1.00,15.00,"Burbank, CA","Newark, NJ",10,
1.00,2.00,"Burbank, CA","Greenwood, MS",10,
1.00,0.00,"Burbank, CA","Honolulu, HI",10,
1.00,2.00,"Burbank, CA","Washington, DC",10,
1.00,2.00,"Burbank, CA","Washington, DC",10,
1.00,2.00,"Burbank, CA","Houston, TX",10,
1.00,4.00,"Burbank, CA","Miami, FL",10,
1.00,2.00,"Burbank, CA","Monterey, CA",10,
1.00,2.00,"Burbank, CA","Martha's Vineyard, MA",10,
1.00,4.00,"Burbank, CA","Oakland, CA",10,
1.00,3.00,"Burbank, CA","Kahului, HI",10,
1.00,0.00,"Burbank, CA","Atlanta, GA",10,
1.00,3.00,"Burbank, CA","Phoenix, AZ",10,
1.00,1.00,"Burbank, CA","Phoenix, AZ",10,
1.00,4.00,"Burbank, CA","Santa Fe, NM",10,
1.00,2.00,"Burbank, CA","Phoenix, AZ",10,
1.00,11.00,"Burbank, CA","Louisville, KY",10,
1.00,4.00,"Burbank, CA","Sacramento, CA",10,
1.00,6.00,"Burbank, CA","St. Louis, MO",10,
1.00,2.00,"Burbank, CA","Teterboro, NJ",10,
1.00,1.00,"Burbank, CA","Lake Tahoe, CA",10,
1.00,2.00,"Burbank, CA","Waukesha, WI",10,
1.00,0.00,"Burbank, CA","Van Nuys, CA",10,
1.00,0.00,"Burbank, CA","Van Nuys, CA",10,
1.00,2.00,"Wendover, UT","Fresno, CA",10,
1.00,0.00,"Newark, NJ","Burbank, CA",10,
1.00,2.00,"Fresno, CA","Burbank, CA",10,
1.00,3.00,"Honolulu, HI","Burbank, CA",10,
1.00,2.00,"Houston, TX","Burbank, CA",10,
1.00,4.00,"Las Vegas, NV","Van Nuys, CA",10,
1.00,6.00,"Long Beach, CA","Teterboro, NJ",10,
1.00,8.00,"Lihue, HI","San Jose, CA",10,
1.00,1.00,"Chicago, IL","Oakland, CA",10,
1.00,1.00,"Medford, OR","Burbank, CA",10,
1.00,3.00,"Medford, OR","Oakland, CA",10,
1.00,4.00,"Miami, FL","Burbank, CA",10,
1.00,2.00,"Miami, FL","San Francisco, CA",10,
1.00,1.00,"Kansas City, MO","Burbank, CA",10,
1.00,0.00,"Monterey, CA","Burbank, CA",10,
1.00,6.00,"Madison, WI","Santa Ana, CA",10,
1.00,2.00,"Minneapolis, MN","Van Nuys, CA",10,
1.00,5.00,"Oakland, CA","Burbank, CA",10,
1.00,4.00,"Oakland, CA","Burbank, CA",10,
1.00,2.00,"Oakland, CA","Teterboro, NJ",10,
1.00,7.00,"Oakland, CA","Thermal, CA",10,
1.00,3.00,"Kahului, HI","Burbank, CA",10,
1.00,4.00,"Phoenix, AZ","Burbank, CA",10,
1.00,1.00,"Phoenix, AZ","Santa Monica, CA",10,
1.00,2.00,"Rogers, AR","Burbank, CA",10,
1.00,4.00,"Santa Fe, NM","Burbank, CA",10,
1.00,0.00,"Santa Barbara, CA","San Jose, CA",10,
1.00,1.00,"Santa Barbara, CA","Minneapolis/St. Paul, MN",10,
1.00,2.00,"Phoenix, AZ","Burbank, CA",10,
1.00,11.00,"Louisville, KY","Burbank, CA",10,
1.00,3.00,"San Diego, CA","Burbank, CA",10,
1.00,0.00,"San Francisco, CA","Burbank, CA",10,
1.00,1.00,"San Jose, CA","Kona, HI",10,
1.00,2.00,"San Jose, CA","Chicago, IL",10,
1.00,1.00,"San Jose, CA","Marquette, MI",10,
1.00,0.00,"San Jose, CA","Santa Barbara, CA",10,
1.00,2.00,"Salina, KS","Burbank, CA",10,
1.00,2.00,"Salina, KS","Burbank, CA",10,
1.00,4.00,"Sacramento, CA","Burbank, CA",10,
1.00,1.00,"Santa Monica, CA","Phoenix, AZ",10,
1.00,6.00,"Santa Ana, CA","Madison, WI",10,
1.00,4.00,"St. Louis, MO","Burbank, CA",10,
1.00,3.00,"St. Louis, MO","Van Nuys, CA",10,
1.00,1.00,"Minneapolis/St. Paul, MN","Santa Barbara, CA",10,
1.00,8.00,"Teterboro, NJ","Van Nuys, CA",10,
1.00,7.00,"Thermal, CA","Oakland, CA",10,
1.00,1.00,"Tucson, AZ","Burbank, CA",10,
1.00,0.00,"Lake Tahoe, CA","Burbank, CA",10,
1.00,2.00,"Van Nuys, CA","Napa, CA",10,
1.00,3.00,"Van Nuys, CA","Minneapolis, MN",10,
1.00,8.00,"Van Nuys, CA","Schenectady, NY",10,
1.00,3.00,"Van Nuys, CA","St. Louis, MO",10,
